population,deltafitness
bLHmXY-Inn,-0.171669032
bLHmXY-Inn,-0.050247216
bLHmXY-Inn,-0.123956125
bLHmXY-Inn,-0.106458769
bLHmXY-Inn,0.031967415
bLHmXY-Inn,-0.06029653
bLHmXY-Inn,-0.134581468
bLHmXY-Inn,-0.117509811
bLHmXY-Inn,-0.157014195
bLHmXY-Inn,-0.229057655
bLHmXY-Inn,-0.053886926
bLHmXY-Inn,-0.093422856
bLHmXY-Inn,-0.260044906
bLHmXY-Inn,0.027562778
bLHmXY-Inn,0.050984717
bLHmXY-Inn,-0.073311552
bLHmXY-Inn,-0.055504419
bLHmXY-Inn,-0.031717149
bLHmXY-Inn,0.018895699
bLHmXY-Inn,-0.16257694
bLHmXY-Inn,0.007559423
bLHmXY-Inn,-0.122300979
bLHmXY-Inn,-0.081276144
bLHmXY-Inn,0.01325167
bLHmXY-Inn,0.011816057
bLHmXY-Inn,-0.066808838
bLHmXY-Inn,-0.161826638
bLHmXY-Inn,-0.089841583
bLHmXY-Inn,-0.087720266
bLHmXY-Inn,-0.116450368
bLHmXY-Inn,-0.097141776
bLHmXY-Inn,0.010835646
bLHmXY-Inn,0.037621346
bLHmXY-Inn,-0.180030403
bLHmXY-Inn,0.034217793
bLHmXY-Inn,0.003721214
bLHmXY-Inn,-0.06806805
bLHmXY-Inn,-0.007905661
bLHmXY-Inn,-0.036726188
bLHmXY-Inn,-0.103861325
bLHmXY-Inn,-0.091729377
bLHmXY-Inn,-0.06617482
bLHmXY-Inn,-0.161057404
bLHmXY-Inn,0.078221451
bLHmXY-Inn,-0.038856901
bLHmXY-Inn,-0.122716114
bLHmXY-Inn,-0.040392556
bLHmXY-Inn,0.003389979
bLHmXY-Inn,-0.133097214
bLHmXY-Inn,-0.067984191
bLHmXY-Inn,-0.138030685
bLHmXY-Inn,-0.149548296
bLHmXY-Inn,-0.00144649
bLHmXY-Inn,-0.071607228
bLHmXY-Inn,-0.018668131
bLHmXY-Inn,-0.020948304
bLHmXY-Inn,-0.131373809
bLHmXY-Inn,0.037656749
bLHmXY-Inn,-0.006726073
bLHmXY-Inn,-0.207211498
bLHmXY-Inn,-0.007244342
bLHmXY-Inn,0.024885724
bLHmXY-Inn,-0.015063176
bLHmXY-Inn,-0.231508148
bLHmXY-Inn,0.071935044
bLHmXY-Inn,-0.008376561
bLHmXY-Inn,-0.012867756
bLHmXY-Inn,-0.024366644
bLHmXY-Inn,-0.049986009
bLHmXY-Inn,-0.105676414
bLHmXY-Inn,-0.124889966
bLHmXY-Inn,-0.009240221
bLHmXY-Inn,0.002861387
bLHmXY-Inn,-0.200667898
bLHmXY-Inn,-0.128715883
bLHmXY-Inn,-0.075521489
bLHmXY-Inn,-0.118603239
bLHmXY-Inn,-0.111440974
bLHmXY-Inn,-0.002264094
bLHmXY-Inn,0.022840539
bLHmXY-Inn,-0.215267264
bLHmXY-Inn,-0.062683301
bLHmXY-Inn,-0.066197969
bLHmXY-Inn,-0.139362846
bLHmXY-Inn,-0.046660304
bLHmXY-Inn,-0.088985124
bLHmXY-Inn,-0.129175355
bLHmXY-Inn,-0.063212869
bLHmXY-Inn,-0.005977187
bLHmXY-Inn,-0.112572329
bLHmXY-Inn,-0.059442141
bLHmXY-Inn,-0.120218218
bLHmXY-Inn,-0.101200625
bLHmXY-Inn,-0.022029388
bLHmXY-Inn,-0.158906452
bLHmXY-Inn,-0.08740238
bLHmXY-Inn,-0.092074743
bLHmXY-Inn,-0.075173128
bLHmXY-Inn,-0.09685361
bLHmXY-Inn,-0.141109281
bLHmXY-Inn,-0.134981885
bLHmXY-Inn,-0.028964051
bLHmXY-Inn,0.075442879
bLHmXY-Inn,-0.040086534
bLHmXY-Inn,-0.029495141
bLHmXY-Inn,-0.050214872
bLHmXY-Inn,-0.023114555
bLHmXY-Inn,0.042642152
bLHmXY-Inn,-0.109734791
bLHmXY-Inn,-0.139283525
bLHmXY-Inn,-0.133954405
bLHmXY-Inn,-0.053934632
bLHmXY-Inn,-0.131448842
bLHmXY-Inn,-0.203445617
bLHmXY-Inn,0.005559366
bLHmXY-Inn,-0.084418779
bLHmXY-Inn,-0.180109153
bLHmXY-Inn,-0.182745946
bLHmXY-Inn,0.016436593
bLHmXY-Inn,-0.072888203
bLHmXY-Inn,-0.043750964
bLHmXY-Inn,-0.085790898
bLHmXY-Inn,-0.229092216
bLHmXY-Inn,-0.029274172
bLHmXY-Inn,0.015910118
bLHmXY-Inn,-0.179393324
bLHmXY-Inn,-0.023248876
bLHmXY-Inn,-0.083867859
bLHmXY-Inn,-0.201310915
bLHmXY-Inn,-0.126844957
bLHmXY-Inn,-0.066043894
bLHmXY-Inn,-0.074796245
bLHmXY-Inn,-0.088831749
bLHmXY-Inn,-0.00404476
bLHmXY-Inn,-0.069599134
bLHmXY-Inn,-0.152819333
bLHmXY-Inn,-0.094401583
bLHmXY-Inn,-0.096593686
bLHmXY-Inn,-0.066641207
bLHmXY-Inn,-0.00027926
bLHmXY-Inn,-0.079846194
bLHmXY-Inn,-0.095603181
bLHmXY-Inn,-0.225609778
bLHmXY-Inn,0.02686357
bLHmXY-Inn,0.020402981
bLHmXY-Inn,-0.119873222
bLHmXY-Inn,-0.077809262
bLHmXY-Inn,-0.066024732
bLHmXY-Inn,-0.11300517
bLHmXY-Inn,-0.032444963
bLHmXY-Inn,-0.153417715
bLHmXY-Inn,-0.135354692
bLHmXY-Inn,0.093182684
bLHmXY-Inn,-0.110256001
bLHmXY-Inn,-0.148619739
bLHmXY-Inn,0.04678701
bLHmXY-Inn,0.037602034
bLHmXY-Inn,-0.009550133
bLHmXY-Inn,-0.068243284
bLHmXY-Inn,-0.137664017
bLHmXY-Inn,-0.118488165
bLHmXY-Inn,0.01380755
bLHmXY-Inn,-0.061704347
bLHmXY-Inn,-0.007878711
bLHmXY-Inn,-0.143931957
bLHmXY-Inn,-0.028970274
bLHmXY-Inn,-0.087916602
bLHmXY-Inn,-0.046472431
bLHmXY-Inn,0.009090411
bLHmXY-Inn,-0.054219765
bLHmXY-Inn,-0.02845385
bLHmXY-Inn,-0.11213791
bLHmXY-Inn,0.054711995
bLHmXY-Inn,-0.12703252
bLHmXY-Inn,-0.203048058
bLHmXY-Inn,-0.114760961
bLHmXY-Inn,-0.037772201
bLHmXY-Inn,-0.099709161
bLHmXY-Inn,-0.082057367
bLHmXY-Inn,-0.033996058
bLHmXY-Inn,-0.212239985
bLHmXY-Inn,-0.206686036
bLHmXY-Inn,-0.135649154
bLHmXY-Inn,-0.082707522
bLHmXY-Inn,-0.235915157
bLHmXY-Inn,-0.071456282
bLHmXY-Inn,0.095790935
bLHmXY-Inn,-0.013660392
bLHmXY-Inn,-0.012928581
bLHmXY-Inn,-0.101525112
bLHmXY-Inn,0.026504701
bLHmXY-Inn,-0.110981965
bLHmXY-Inn,-0.145827489
bLHmXY-Inn,-0.095215637
bLHmXY-Inn,0.004983453
bLHmXY-Inn,-0.088022585
bLHmXY-Inn,0.019479517
bLHmXY-Inn,-0.090020367
bLHmXY-Inn,-0.105096904
bLHmXY-Inn,-0.078466112
bLHmXY-Inn,-0.0601361
bLHmXY-Inn,-0.118755655
bLHmXY-Inn,-0.075049253
bLHmXY-Inn,-0.10076826
bLHmXY-Inn,-0.114310048
bLHmXY-Inn,0.016441128
bLHmXY-Inn,0.022925014
bLHmXY-Inn,0.064094376
bLHmXY-Inn,-0.126652271
bLHmXY-Inn,-0.059228121
bLHmXY-Inn,-0.087461887
bLHmXY-Inn,-0.200673915
bLHmXY-Inn,-0.019211851
bLHmXY-Inn,-0.021558607
bLHmXY-Inn,-0.190803499
bLHmXY-Inn,-0.139883562
bLHmXY-Inn,-0.020525011
bLHmXY-Inn,-0.017874205
bLHmXY-Inn,-0.005056767
bLHmXY-Inn,-0.103072712
bLHmXY-Inn,-0.208032565
bLHmXY-Inn,-0.017359975
bLHmXY-Inn,0.007453232
bLHmXY-Inn,-0.065441399
bLHmXY-Inn,-0.095940269
bLHmXY-Inn,-0.218830298
bLHmXY-Inn,0.008587471
bLHmXY-Inn,-0.124625297
bLHmXY-Inn,-0.07874683
bLHmXY-Inn,-0.080605568
bLHmXY-Inn,-0.012639671
bLHmXY-Inn,-0.094251167
bLHmXY-Inn,0.020801485
bLHmXY-Inn,-0.05937493
bLHmXY-Inn,-0.111043585
bLHmXY-Inn,0.002508238
bLHmXY-Inn,-0.104171654
bLHmXY-Inn,-0.020664954
bLHmXY-Inn,-0.176374088
bLHmXY-Inn,-0.098467556
bLHmXY-Inn,-0.177443963
bLHmXY-Inn,0.014235407
bLHmXY-Inn,-0.093172456
bLHmXY-Inn,0.054298801
bLHmXY-Inn,0.106759632
bLHmXY-Inn,-0.223698456
bLHmXY-Inn,-0.132106023
bLHmXY-Inn,-0.260062767
bLHmXY-Inn,-0.015400898
bLHmXY-Inn,-0.071613977
bLHmXY-Inn,-0.029631316
bLHmXY-Inn,-0.083618342
bLHmXY-Inn,-0.18894966
bLHmXY-Inn,-0.173466295
bLHmXY-Inn,0.046235675
bLHmXY-Inn,0.01315487
bLHmXY-Inn,0.031389545
bLHmXY-Inn,-0.017272373
bLHmXY-Inn,-0.100271827
bLHmXY-Inn,-0.02881622
bLHmXY-Inn,0.006161178
bLHmXY-Inn,-0.042961439
bLHmXY-Inn,-0.091312181
bLHmXY-Inn,-0.121442198
bLHmXY-Inn,-0.015893865
bLHmXY-Inn,-0.157257684
bLHmXY-Inn,-0.010530354
bLHmXY-Inn,-0.168156187
bLHmXY-Inn,-0.095806882
bLHmXY-Inn,-0.117473907
bLHmXY-Inn,-0.138856558
bLHmXY-Inn,0.007431858
bLHmXY-Inn,-0.128653131
bLHmXY-Inn,-0.027773253
bLHmXY-Inn,-0.186619069
bLHmXY-Inn,-0.176201717
bLHmXY-Inn,-0.091994452
bLHmXY-Inn,-0.142397635
bLHmXY-Inn,-0.159805603
bLHmXY-Inn,-0.136433152
bLHmXY-Inn,-0.02920612
bLHmXY-Inn,-0.06093275
bLHmXY-Inn,-0.166905241
bLHmXY-Inn,-0.132985062
bLHmXY-Inn,-0.20538303
bLHmXY-Inn,0.066857294
bLHmXY-Inn,-0.032812283
bLHmXY-Inn,-0.192657318
bLHmXY-Inn,0.068358396
bLHmXY-Inn,-0.115366801
bLHmXY-Inn,-0.373990879
bLHmXY-Inn,-0.025428739
bLHmXY-Inn,0.018552054
bLHmXY-Inn,-0.161288406
bLHmXY-Inn,-0.16000893
bLHmXY-Inn,-0.058004901
bLHmXY-Inn,-0.102414556
bLHmXY-Inn,-0.139297253
bLHmXY-Inn,-0.076158147
bLHmXY-Inn,-0.144434255
bLHmXY-Inn,-0.00682325
bLHmXY-Inn,-0.100285342
bLHmXY-Inn,-0.023352268
bLHmXY-Inn,-0.042651635
bLHmXY-Inn,-0.002645413
bLHmXY-Inn,-0.011546153
bLHmXY-Inn,0.10343925
bLHmXY-Inn,-0.18617479
bLHmXY-Inn,-0.222525057
bLHmXY-Inn,-0.168622177
bLHmXY-Inn,0.013007989
bLHmXY-Inn,-0.133263019
bLHmXY-Inn,0.010508917
bLHmXY-Inn,-0.160982215
bLHmXY-Inn,-0.167999773
bLHmXY-Inn,-0.059773009
bLHmXY-Inn,-0.047002967
bLHmXY-Inn,-0.103306408
bLHmXY-Inn,0.009854291
bLHmXY-Inn,-0.133653612
bLHmXY-Inn,-0.081314934
bLHmXY-Inn,-0.126874663
bLHmXY-Inn,-0.15379078
bLHmXY-Inn,-0.006160755
bLHmXY-Inn,0.042388629
bLHmXY-Inn,-0.131305772
bLHmXY-Inn,0.004536949
bLHmXY-Inn,-0.052751364
bLHmXY-Inn,0.0265753
bLHmXY-Inn,-0.034189347
bLHmXY-Inn,-0.008011755
bLHmXY-Inn,-0.024454994
bLHmXY-Inn,0.00672695
bLHmXY-Inn,-0.136503451
bLHmXY-Inn,0.041108132
bLHmXY-Inn,-0.056517265
bLHmXY-Inn,0.060974594
bLHmXY-Inn,-0.28172848
bLHmXY-Inn,-0.047659561
bLHmXY-Inn,-0.019362254
bLHmXY-Inn,-0.170008251
bLHmXY-Inn,-0.004566041
bLHmXY-Inn,0.098474107
bLHmXY-Inn,-0.075965355
bLHmXY-Inn,0.026521048
bLHmXY-Inn,-0.024357072
bLHmXY-Inn,-0.048019464
bLHmXY-Inn,-0.060729066
bLHmXY-Inn,-0.016061198
bLHmXY-Inn,-0.075237734
bLHmXY-Inn,-0.127121857
bLHmXY-Inn,-0.037276542
bLHmXY-Inn,0.000716815
bLHmXY-Inn,0.009002319
bLHmXY-Inn,0.046020453
bLHmXY-Inn,-0.122642544
bLHmXY-Inn,-0.084062815
bLHmXY-Inn,-0.091247905
bLHmXY-Inn,-0.014391039
bLHmXY-Inn,-0.070149676
bLHmXY-Inn,0.074518448
bLHmXY-Inn,-0.145491041
bLHmXY-Inn,-0.070833687
bLHmXY-Inn,-0.112574368
bLHmXY-Inn,-0.010151474
bLHmXY-Inn,-0.056964464
bLHmXY-Inn,-0.153179631
bLHmXY-Inn,-0.120128743
bLHmXY-Inn,-0.039764884
bLHmXY-Inn,0.027593554
bLHmXY-Inn,-0.191633249
bLHmXY-Inn,0.022895893
bLHmXY-Inn,-0.085409498
bLHmXY-Inn,-0.209154681
bLHmXY-Inn,0.094929148
bLHmXY-Inn,-0.030916596
bLHmXY-Inn,-0.223214047
bLHmXY-Inn,-0.096399984
bLHmXY-Inn,0.014364987
bLHmXY-Inn,-0.289075689
bLHmXY-Inn,-0.101159171
bLHmXY-Inn,-0.083135158
bLHmXY-Inn,-0.059917537
bLHmXY-Inn,-0.083515665
bLHmXY-Inn,0.008526512
bLHmXY-Inn,-0.128210165
bLHmXY-Inn,-0.033988118
bLHmXY-Inn,0.067616028
bLHmXY-Inn,0.011104338
bLHmXY-Inn,-0.093141855
bLHmXY-Inn,-0.053550075
bLHmXY-Inn,-0.062813908
bLHmXY-Inn,-0.081944449
bLHmXY-Inn,-0.192731927
bLHmXY-Inn,-0.082627295
bLHmXY-Inn,-0.230780305
bLHmXY-Inn,-0.023401232
bLHmXY-Inn,-0.011315241
bLHmXY-Inn,-0.046351796
bLHmXY-Inn,0.016333544
bLHmXY-Inn,0.007632058
bLHmXY-Inn,-0.088128452
bLHmXY-Inn,-0.020029066
bLHmXY-Inn,-0.124588744
bLHmXY-Inn,-0.102710916
bLHmXY-Inn,-0.15787643
bLHmXY-Inn,-0.138414031
bLHmXY-Inn,-0.148093996
bLHmXY-Inn,-0.03289157
bLHmXY-Inn,-0.158098014
bLHmXY-Inn,-0.144338669
bLHmXY-Inn,0.006245648
bLHmXY-Inn,-0.257168042
bLHmXY-Inn,-0.013115375
bLHmXY-Inn,-0.134518426
bLHmXY-Inn,-0.042262795
bLHmXY-Inn,-0.085854176
bLHmXY-Inn,-0.024225474
bLHmXY-Inn,-0.036204468
bLHmXY-Inn,-0.078147304
bLHmXY-Inn,-0.155036175
bLHmXY-Inn,0.058507321
bLHmXY-Inn,-0.14104574
bLHmXY-Inn,-0.118619794
bLHmXY-Inn,-0.036796447
bLHmXY-Inn,-0.187435935
bLHmXY-Inn,-0.109527038
bLHmXY-Inn,-0.092310124
bLHmXY-Inn,0.001075185
bLHmXY-Inn,-0.126211795
bLHmXY-Inn,0.075699928
bLHmXY-Inn,-0.173912155
bLHmXY-Inn,-0.036474663
bLHmXY-Inn,-0.023245642
bLHmXY-Inn,-0.117499763
bLHmXY-Inn,-0.104493915
bLHmXY-Inn,0.094869956
bLHmXY-Inn,0.05056295
bLHmXY-Inn,-0.117108371
bLHmXY-Inn,-0.079757491
bLHmXY-Inn,-0.237248628
bLHmXY-Inn,-0.044568517
bLHmXY-Inn,-0.060077744
bLHmXY-Inn,-0.012551995
bLHmXY-Inn,-0.137248539
bLHmXY-Inn,-0.029636107
bLHmXY-Inn,-0.214510853
bLHmXY-Inn,0.121952897
bLHmXY-Inn,-0.031940833
bLHmXY-Inn,0.036484544
bLHmXY-Inn,0.045633866
bLHmXY-Inn,0.073432629
bLHmXY-Inn,-0.143833277
bLHmXY-Inn,-0.119809438
bLHmXY-Inn,-0.02261181
bLHmXY-Inn,-0.180275646
bLHmXY-Inn,-0.166117008
bLHmXY-Inn,0.025927559
bLHmXY-Inn,-0.00022729
bLHmXY-Inn,-0.172102945
bLHmXY-Inn,-0.010093909
bLHmXY-Inn,0.015854656
bLHmXY-Inn,-0.093306702
bLHmXY-Inn,-0.224200872
bLHmXY-Inn,-0.20062311
bLHmXY-Inn,-0.017679997
bLHmXY-Inn,-0.061071362
bLHmXY-Inn,-0.247372704
bLHmXY-Inn,-0.224806293
bLHmXY-Inn,-0.076726503
bLHmXY-Inn,0.034714562
bLHmXY-Inn,-0.228480834
bLHmXY-Inn,-0.111865643
bLHmXY-Inn,-0.075953915
bLHmXY-Inn,-0.188954027
bLHmXY-Inn,-0.042109794
bLHmXY-Inn,-0.122218969
bLHmXY-Inn,0.013466706
bLHmXY-Inn,0.009550158
bLHmXY-Inn,-0.017375568
bLHmXY-Inn,-0.008085461
bLHmXY-Inn,0.00565491
bLHmXY-Inn,-0.051656065
bLHmXY-Inn,-0.039113792
bLHmXY-Inn,-0.209090417
bLHmXY-Inn,-0.146100172
bLHmXY-Inn,0.047280592
bLHmXY-Inn,-0.020909758
bLHmXY-Inn,-0.028612089
bLHmXY-Inn,-0.224303832
bLHmXY-Inn,-0.078384584
bLHmXY-Inn,-0.087359336
bLHmXY-Inn,-0.069705662
bLHmXY-Inn,-0.099864008
bLHmXY-Inn,-0.133420536
bLHmXY-Inn,-0.116142572
bLHmXY-Inn,-0.083548945
bLHmXY-Inn,-0.063824062
bLHmXY-Inn,-0.044105809
bLHmXY-Inn,-0.116616321
bLHmXY-Inn,-0.187762532
bLHmXY-Inn,-0.217543178
bLHmXY-Inn,-0.121329477
bLHmXY-Inn,-0.049114509
bLHmXY-Inn,0.016807775
bLHmXY-Inn,-0.17403851
bLHmXY-Inn,-0.102998515
bLHmXY-Inn,0.016177434
bLHmXY-Inn,-0.325087377
bLHmXY-Inn,-0.067761863
bLHmXY-Inn,0.013449417
bLHmXY-Inn,-0.00241605
bLHmXY-Inn,-0.050480308
bLHmXY-Inn,-0.017986651
bLHmXY-Inn,-0.067450628
bLHmXY-Inn,-0.031362035
bLHmXY-Inn,-0.206793718
bLHmXY-Inn,-0.071581032
bLHmXY-Inn,-0.025085208
bLHmXY-Inn,0.040910039
bLHmXY-Inn,-0.094386775
bLHmXY-Inn,-0.08176067
bLHmXY-Inn,-0.04699994
bLHmXY-Inn,-0.169985095
bLHmXY-Inn,-0.089946685
bLHmXY-Inn,-0.051904618
bLHmXY-Inn,-0.222920372
bLHmXY-Inn,-0.083440822
bLHmXY-Inn,-0.081590623
bLHmXY-Inn,-0.177833178
bLHmXY-Inn,0.013508388
bLHmXY-Inn,-0.070026594
bLHmXY-Inn,-0.035773242
bLHmXY-Inn,-0.034302623
bLHmXY-Inn,-0.074908313
bLHmXY-Inn,-0.037381165
bLHmXY-Inn,-0.110853868
bLHmXY-Inn,-0.001460022
bLHmXY-Inn,-0.208551663
bLHmXY-Inn,-0.087772624
bLHmXY-Inn,-0.024294913
bLHmXY-Inn,-0.039738015
bLHmXY-Inn,-0.087175184
bLHmXY-Inn,-0.070254095
bLHmXY-Inn,0.110670677
bLHmXY-Inn,-0.040861294
bLHmXY-Inn,-0.106838075
bLHmXY-Inn,0.050489463
bLHmXY-Inn,-0.203046665
bLHmXY-Inn,-0.030810587
bLHmXY-Inn,-0.069165672
bLHmXY-Inn,0.023637552
bLHmXY-Inn,-0.188890467
bLHmXY-Inn,-0.098864665
bLHmXY-Inn,-0.061707707
bLHmXY-Inn,-0.059107868
bLHmXY-Inn,-0.154504133
bLHmXY-Inn,-0.021652957
bLHmXY-Inn,0.029399011
bLHmXY-Inn,-0.131989631
bLHmXY-Inn,-0.05753782
bLHmXY-Inn,-0.141209729
bLHmXY-Inn,0.029219465
bLHmXY-Inn,-0.021260241
bLHmXY-Inn,-0.088647807
bLHmXY-Inn,-0.073665085
bLHmXY-Inn,-0.021692242
bLHmXY-Inn,-0.076663135
bLHmXY-Inn,-0.040603114
bLHmXY-Inn,-0.08608137
bLHmXY-Inn,-0.138793119
bLHmXY-Inn,-0.031176873
bLHmXY-Inn,-0.24962983
bLHmXY-Inn,-0.070164192
bLHmXY-Inn,-0.043814074
bLHmXY-Inn,-0.139606342
bLHmXY-Inn,0.103837514
bLHmXY-Inn,-0.100904335
bLHmXY-Inn,-0.081882858
bLHmXY-Inn,-0.182733872
bLHmXY-Inn,-0.106993281
bLHmXY-Inn,-0.050647374
bLHmXY-Inn,-0.166029775
bLHmXY-Inn,-0.047237795
bLHmXY-Inn,0.011974257
bLHmXY-Inn,-0.163369221
bLHmXY-Inn,-0.165746829
bLHmXY-Inn,-0.009994938
bLHmXY-Inn,0.036579722
bLHmXY-Inn,-0.133754499
bLHmXY-Inn,-0.003247893
bLHmXY-Inn,-0.053264647
bLHmXY-Inn,-0.101095847
bLHmXY-Inn,-0.074361181
bLHmXY-Inn,-0.127657697
bLHmXY-Inn,-0.108043764
bLHmXY-Inn,-0.015488787
bLHmXY-Inn,-0.008207409
bLHmXY-Inn,-0.02268292
bLHmXY-Inn,-0.094838778
bLHmXY-Inn,-0.130185448
bLHmXY-Inn,-0.010114784
bLHmXY-Inn,-0.174845502
bLHmXY-Inn,-0.106815465
bLHmXY-Inn,-0.093071065
bLHmXY-Inn,0.059382978
bLHmXY-Inn,-0.091059077
bLHmXY-Inn,-0.159167392
bLHmXY-Inn,-0.008792852
bLHmXY-Inn,-0.025882341
bLHmXY-Inn,-0.051770326
bLHmXY-Inn,-0.118815081
bLHmXY-Inn,0.052801042
bLHmXY-Inn,-0.144558088
bLHmXY-Inn,-0.19672558
bLHmXY-Inn,0.001298547
bLHmXY-Inn,-0.106705034
bLHmXY-Inn,-0.159333997
bLHmXY-Inn,0.069042426
bLHmXY-Inn,-0.182915758
bLHmXY-Inn,-0.081523861
bLHmXY-Inn,0.063762006
bLHmXY-Inn,-0.051494124
bLHmXY-Inn,-0.094758868
bLHmXY-Inn,-0.217889735
bLHmXY-Inn,-0.070924902
bLHmXY-Inn,-0.187364801
bLHmXY-Inn,-0.14197774
bLHmXY-Inn,-0.31706846
bLHmXY-Inn,-0.022347293
bLHmXY-Inn,-0.080463519
bLHmXY-Inn,-0.066399377
bLHmXY-Inn,0.023611463
bLHmXY-Inn,-0.048381014
bLHmXY-Inn,-0.142956217
bLHmXY-Inn,-0.002501065
bLHmXY-Inn,-0.01983134
bLHmXY-Inn,-0.046305503
bLHmXY-Inn,-0.188483284
bLHmXY-Inn,-0.052454094
bLHmXY-Inn,-0.116741135
bLHmXY-Inn,-0.163632596
bLHmXY-Inn,0.030773578
bLHmXY-Inn,-0.044224155
bLHmXY-Inn,-0.175044797
bLHmXY-Inn,0.017738981
bLHmXY-Inn,-0.017047627
bLHmXY-Inn,0.001055299
bLHmXY-Inn,-0.086012704
bLHmXY-Inn,-0.085274643
bLHmXY-Inn,-0.113812621
bLHmXY-Inn,-0.087423354
bLHmXY-Inn,-0.072809108
bLHmXY-Inn,0.062331318
bLHmXY-Inn,-0.04799975
bLHmXY-Inn,-0.002297277
bLHmXY-Inn,-0.097662815
bLHmXY-Inn,-0.007145475
bLHmXY-Inn,-0.181815869
bLHmXY-Inn,0.057510943
bLHmXY-Inn,-0.22328792
bLHmXY-Inn,-0.160817792
bLHmXY-Inn,-0.094498533
bLHmXY-Inn,-0.107483074
bLHmXY-Inn,-0.106276814
bLHmXY-Inn,-0.028616556
bLHmXY-Inn,0.046514421
bLHmXY-Inn,-0.175586685
bLHmXY-Inn,-0.121937223
bLHmXY-Inn,-0.052972122
bLHmXY-Inn,-0.130554039
bLHmXY-Inn,-0.110141875
bLHmXY-Inn,0.025006202
bLHmXY-Inn,-0.07371124
bLHmXY-Inn,0.067504986
bLHmXY-Inn,-0.062363716
bLHmXY-Inn,-0.088488913
bLHmXY-Inn,-0.190259592
bLHmXY-Inn,-0.123702551
bLHmXY-Inn,-0.045229752
bLHmXY-Inn,-0.134407363
bLHmXY-Inn,-0.200542356
bLHmXY-Inn,-0.055147783
bLHmXY-Inn,0.105360899
bLHmXY-Inn,-0.087671965
bLHmXY-Inn,-0.125039583
bLHmXY-Inn,-0.076740213
bLHmXY-Inn,0.087579253
bLHmXY-Inn,-0.060999025
bLHmXY-Inn,-0.116553005
bLHmXY-Inn,-0.037896516
bLHmXY-Inn,-0.025265673
bLHmXY-Inn,-0.053515338
bLHmXY-Inn,-0.083819208
bLHmXY-Inn,-0.099396447
bLHmXY-Inn,0.088156304
bLHmXY-Inn,0.070186707
bLHmXY-Inn,0.12431235
bLHmXY-Inn,-0.049478212
bLHmXY-Inn,0.087825587
bLHmXY-Inn,-0.10570404
bLHmXY-Inn,-0.292600167
bLHmXY-Inn,-0.113410949
bLHmXY-Inn,0.012906712
bLHmXY-Inn,-0.070589411
bLHmXY-Inn,-0.221169814
bLHmXY-Inn,-0.106918144
bLHmXY-Inn,-0.000729979
bLHmXY-Inn,-0.147472404
bLHmXY-Inn,-0.067530643
bLHmXY-Inn,-0.023130843
bLHmXY-Inn,0.015713414
bLHmXY-Inn,-0.107309322
bLHmXY-Inn,-0.11292589
bLHmXY-Inn,0.040495199
bLHmXY-Inn,-0.065450251
bLHmXY-Inn,0.013241884
bLHmXY-Inn,-0.074082119
bLHmXY-Inn,-0.201342886
bLHmXY-Inn,-0.147131419
bLHmXY-Inn,-0.135576796
bLHmXY-Inn,0.010196996
bLHmXY-Inn,-0.03348425
bLHmXY-Inn,0.08130884
bLHmXY-Inn,-0.063281867
bLHmXY-Inn,0.049793971
bLHmXY-Inn,-0.07415635
bLHmXY-Inn,-0.077506999
bLHmXY-Inn,-0.107141178
bLHmXY-Inn,0.087397835
bLHmXY-Inn,-0.021942469
bLHmXY-Inn,0.044980172
bLHmXY-Inn,0.023944688
bLHmXY-Inn,0.015246421
bLHmXY-Inn,-0.111286032
bLHmXY-Inn,0.069177686
bLHmXY-Inn,-0.112378157
bLHmXY-Inn,-0.134193901
bLHmXY-Inn,-0.187793856
bLHmXY-Inn,-0.005194295
bLHmXY-Inn,-0.09548136
bLHmXY-Inn,-0.194233016
bLHmXY-Inn,-0.082209277
bLHmXY-Inn,-0.055842221
bLHmXY-Inn,-0.09820346
bLHmXY-Inn,-0.067132887
bLHmXY-Inn,-0.020329934
bLHmXY-Inn,0.007751718
bLHmXY-Inn,-0.111106493
bLHmXY-Inn,-0.136444405
bLHmXY-Inn,-0.030761547
bLHmXY-Inn,-0.154479412
bLHmXY-Inn,-0.054816936
bLHmXY-Inn,-0.12864931
bLHmXY-Inn,-0.211183439
bLHmXY-Inn,-0.044860452
bLHmXY-Inn,-0.129623065
bLHmXY-Inn,-0.147861489
bLHmXY-Inn,-0.018033027
bLHmXY-Inn,-0.151883456
bLHmXY-Inn,-0.116744463
bLHmXY-Inn,0.005454919
bLHmXY-Inn,-0.079386301
bLHmXY-Inn,-0.041938625
bLHmXY-Inn,-0.030439992
bLHmXY-Inn,-0.017498767
bLHmXY-Inn,0.052667755
bLHmXY-Inn,-0.190402093
bLHmXY-Inn,-0.106470994
bLHmXY-Inn,-0.169871014
bLHmXY-Inn,-0.122693875
bLHmXY-Inn,-0.154223143
bLHmXY-Inn,-0.064430447
bLHmXY-Inn,-0.149295681
bLHmXY-Inn,-0.139279305
bLHmXY-Inn,0.079108113
bLHmXY-Inn,0.029859616
bLHmXY-Inn,-0.005376986
bLHmXY-Inn,0.072578319
bLHmXY-Inn,-0.154214477
bLHmXY-Inn,-0.156089802
bLHmXY-Inn,0.040231836
bLHmXY-Inn,0.106399376
bLHmXY-Inn,0.094231021
bLHmXY-Inn,-0.041532418
