population,deltaprop_red
cOddX-Inn,0.028412082
cOddX-Inn,0.065321854
cOddX-Inn,0.003073895
cOddX-Inn,0.067907112
cOddX-Inn,0.087625194
cOddX-Inn,0.067372621
cOddX-Inn,0.051990805
cOddX-Inn,0.069866866
cOddX-Inn,0.029227183
cOddX-Inn,0.08643566
cOddX-Inn,0.02834922
cOddX-Inn,0.003054241
cOddX-Inn,0.030031852
cOddX-Inn,-0.034847686
cOddX-Inn,0.014832358
cOddX-Inn,0.042478828
cOddX-Inn,0.003872886
cOddX-Inn,-0.074133566
cOddX-Inn,5.00E-05
cOddX-Inn,0.004931742
cOddX-Inn,0.013207985
cOddX-Inn,0.081716954
cOddX-Inn,-0.004665421
cOddX-Inn,-0.03493966
cOddX-Inn,0.066925419
cOddX-Inn,0.044476587
cOddX-Inn,0.040947038
cOddX-Inn,0.02963809
cOddX-Inn,0.110901604
cOddX-Inn,0.072549702
cOddX-Inn,0.002116581
cOddX-Inn,-0.002096569
cOddX-Inn,0.062891632
cOddX-Inn,0.090059067
cOddX-Inn,0.101472523
cOddX-Inn,0.035114252
cOddX-Inn,0.079235904
cOddX-Inn,0.051618065
cOddX-Inn,0.026905409
cOddX-Inn,0.035010128
cOddX-Inn,0.036725828
cOddX-Inn,0.039099158
cOddX-Inn,0.055276426
cOddX-Inn,0.034214264
cOddX-Inn,0.015278422
cOddX-Inn,0.079552365
cOddX-Inn,-0.015271113
cOddX-Inn,0.046415995
cOddX-Inn,0.096462711
cOddX-Inn,0.060815087
cOddX-Inn,0.073565275
cOddX-Inn,0.049053593
cOddX-Inn,0.051136385
cOddX-Inn,0.111943936
cOddX-Inn,0.086577335
cOddX-Inn,0.007222324
cOddX-Inn,0.056861929
cOddX-Inn,0.075471524
cOddX-Inn,0.01784599
cOddX-Inn,0.042848522
cOddX-Inn,0.041550269
cOddX-Inn,0.009688201
cOddX-Inn,0.012386356
cOddX-Inn,0.054824512
cOddX-Inn,0.101430139
cOddX-Inn,0.039364525
cOddX-Inn,0.037333648
cOddX-Inn,0.006184587
cOddX-Inn,0.018700352
cOddX-Inn,0.022850726
cOddX-Inn,0.093134927
cOddX-Inn,-0.019381121
cOddX-Inn,0.105524467
cOddX-Inn,0.063942921
cOddX-Inn,0.068619906
cOddX-Inn,0.020168349
cOddX-Inn,0.10243254
cOddX-Inn,0.01316097
cOddX-Inn,0.021965623
cOddX-Inn,0.030037829
cOddX-Inn,0.047303524
cOddX-Inn,0.085055831
cOddX-Inn,0.066702664
cOddX-Inn,0.082883879
cOddX-Inn,0.030931002
cOddX-Inn,-0.023227563
cOddX-Inn,-0.01967721
cOddX-Inn,0.048457067
cOddX-Inn,0.107467307
cOddX-Inn,0.062376323
cOddX-Inn,0.099255905
cOddX-Inn,0.026503624
cOddX-Inn,-0.074734002
cOddX-Inn,0.094682278
cOddX-Inn,0.083693511
cOddX-Inn,0.033233979
cOddX-Inn,0.077967796
cOddX-Inn,0.070167737
cOddX-Inn,0.030135033
cOddX-Inn,0.062233727
cOddX-Inn,0.040158636
cOddX-Inn,0.051741109
cOddX-Inn,0.081069285
cOddX-Inn,0.050818867
cOddX-Inn,0.083829543
cOddX-Inn,0.055933182
cOddX-Inn,0.049994688
cOddX-Inn,0.010209454
cOddX-Inn,0.005502052
cOddX-Inn,0.098683637
cOddX-Inn,0.059970444
cOddX-Inn,-0.013638626
cOddX-Inn,0.031193087
cOddX-Inn,-0.055112931
cOddX-Inn,0.078007275
cOddX-Inn,0.090137246
cOddX-Inn,0.049651211
cOddX-Inn,0.033980528
cOddX-Inn,0.107326402
cOddX-Inn,0.08133781
cOddX-Inn,-0.024993657
cOddX-Inn,0.116221768
cOddX-Inn,0.067407005
cOddX-Inn,-0.035463108
cOddX-Inn,0.06565436
cOddX-Inn,0.095361343
cOddX-Inn,-0.003521889
cOddX-Inn,0.04089832
cOddX-Inn,0.03849962
cOddX-Inn,0.042446667
cOddX-Inn,-0.017500105
cOddX-Inn,-0.036407512
cOddX-Inn,0.036401673
cOddX-Inn,0.085922607
cOddX-Inn,0.073776586
cOddX-Inn,0.016049543
cOddX-Inn,-0.025052029
cOddX-Inn,0.115712149
cOddX-Inn,0.068245533
cOddX-Inn,0.065693474
cOddX-Inn,0.063507118
cOddX-Inn,0.039686975
cOddX-Inn,0.090951848
cOddX-Inn,0.032954272
cOddX-Inn,0.0638391
cOddX-Inn,0.061323382
cOddX-Inn,0.055773957
cOddX-Inn,0.062917218
cOddX-Inn,0.095751159
cOddX-Inn,0.037974886
cOddX-Inn,0.043866845
cOddX-Inn,0.11315489
cOddX-Inn,0.007752075
cOddX-Inn,0.000735355
cOddX-Inn,-0.010265341
cOddX-Inn,0.011835492
cOddX-Inn,0.061045925
cOddX-Inn,0.038752428
cOddX-Inn,0.014471887
cOddX-Inn,0.027040726
cOddX-Inn,0.108013711
cOddX-Inn,0.105347907
cOddX-Inn,0.099433635
cOddX-Inn,0.011798306
cOddX-Inn,0.005049566
cOddX-Inn,0.058672319
cOddX-Inn,0.074495988
cOddX-Inn,0.015832711
cOddX-Inn,0.060053065
cOddX-Inn,0.063177251
cOddX-Inn,0.010556863
cOddX-Inn,0.117369551
cOddX-Inn,0.02405456
cOddX-Inn,-0.024954235
cOddX-Inn,0.061210804
cOddX-Inn,0.02349361
cOddX-Inn,0.027661802
cOddX-Inn,-0.03560941
cOddX-Inn,0.040896614
cOddX-Inn,0.035966317
cOddX-Inn,0.045181331
cOddX-Inn,-0.033084254
cOddX-Inn,0.019897753
cOddX-Inn,0.050462938
cOddX-Inn,0.057776706
cOddX-Inn,0.032166956
cOddX-Inn,-0.013267555
cOddX-Inn,0.000386236
cOddX-Inn,0.02013702
cOddX-Inn,0.036610085
cOddX-Inn,0.036071943
cOddX-Inn,-0.00764222
cOddX-Inn,0.053082959
cOddX-Inn,0.063023133
cOddX-Inn,0.078092305
cOddX-Inn,0.037051266
cOddX-Inn,0.035476759
cOddX-Inn,-0.055531801
cOddX-Inn,0.120429241
cOddX-Inn,0.071135889
cOddX-Inn,0.029682859
cOddX-Inn,0.013374106
cOddX-Inn,0.012852093
cOddX-Inn,0.080282883
cOddX-Inn,0.040957416
cOddX-Inn,0.018643503
cOddX-Inn,0.098262736
cOddX-Inn,-0.012037924
cOddX-Inn,0.054855402
cOddX-Inn,-0.002608596
cOddX-Inn,-0.012239013
cOddX-Inn,0.052388855
cOddX-Inn,0.103205914
cOddX-Inn,-0.011930758
cOddX-Inn,0.016278927
cOddX-Inn,0.087056542
cOddX-Inn,0.004952492
cOddX-Inn,0.096568451
cOddX-Inn,0.08886338
cOddX-Inn,0.02978563
cOddX-Inn,0.061856447
cOddX-Inn,0.085703101
cOddX-Inn,0.027007563
cOddX-Inn,0.047193133
cOddX-Inn,0.042983206
cOddX-Inn,0.0340435
cOddX-Inn,0.06634411
cOddX-Inn,0.028518795
cOddX-Inn,0.064738168
cOddX-Inn,0.068667844
cOddX-Inn,0.04319145
cOddX-Inn,0.043064993
cOddX-Inn,0.056102862
cOddX-Inn,-0.028121113
cOddX-Inn,0.059189464
cOddX-Inn,0.074221998
cOddX-Inn,0.008316047
cOddX-Inn,0.042087254
cOddX-Inn,0.048901549
cOddX-Inn,0.08849783
cOddX-Inn,0.07647035
cOddX-Inn,0.091292136
cOddX-Inn,0.07688865
cOddX-Inn,0.018313194
cOddX-Inn,0.092228349
cOddX-Inn,0.113032423
cOddX-Inn,0.0513075
cOddX-Inn,0.042821906
cOddX-Inn,0.065716095
cOddX-Inn,-0.039882699
cOddX-Inn,0.004622423
cOddX-Inn,0.073269525
cOddX-Inn,0.090536144
cOddX-Inn,0.074931097
cOddX-Inn,-0.006649388
cOddX-Inn,0.052770632
cOddX-Inn,0.044168129
cOddX-Inn,0.07163553
cOddX-Inn,0.128615343
cOddX-Inn,0.158154071
cOddX-Inn,0.099991683
cOddX-Inn,0.171400073
cOddX-Inn,0.071530868
cOddX-Inn,0.02893621
cOddX-Inn,0.050663964
cOddX-Inn,0.143544287
cOddX-Inn,0.046232331
cOddX-Inn,0.097563679
cOddX-Inn,-0.041015683
cOddX-Inn,0.0137325
cOddX-Inn,0.020327479
cOddX-Inn,0.115858913
cOddX-Inn,0.008030393
cOddX-Inn,0.078774686
cOddX-Inn,-0.058257274
cOddX-Inn,0.01284183
cOddX-Inn,0.132506457
cOddX-Inn,0.013172864
cOddX-Inn,0.033686207
cOddX-Inn,-0.056575561
cOddX-Inn,0.068075514
cOddX-Inn,0.118200417
cOddX-Inn,0.05096976
cOddX-Inn,0.067450827
cOddX-Inn,0.057008633
cOddX-Inn,0.120331339
cOddX-Inn,-0.005568937
cOddX-Inn,-0.006385406
cOddX-Inn,0.005566635
cOddX-Inn,0.075185629
cOddX-Inn,0.100487643
cOddX-Inn,0.171169821
cOddX-Inn,0.064891542
cOddX-Inn,0.05416834
cOddX-Inn,0.05560987
cOddX-Inn,0.122750537
cOddX-Inn,0.02248432
cOddX-Inn,0.001414814
cOddX-Inn,0.035107751
cOddX-Inn,0.015965604
cOddX-Inn,0.077203575
cOddX-Inn,0.057876705
cOddX-Inn,0.03670273
cOddX-Inn,0.131568287
cOddX-Inn,0.060010153
cOddX-Inn,0.070765707
cOddX-Inn,-0.004496005
cOddX-Inn,0.062056414
cOddX-Inn,-0.050746879
cOddX-Inn,0.02036626
cOddX-Inn,-0.032225003
cOddX-Inn,0.041189423
cOddX-Inn,0.124150518
cOddX-Inn,0.065785852
cOddX-Inn,0.064361542
cOddX-Inn,0.096777972
cOddX-Inn,0.017603479
cOddX-Inn,-0.026602146
cOddX-Inn,0.026178051
cOddX-Inn,0.064681894
cOddX-Inn,-0.008303559
cOddX-Inn,0.065469666
cOddX-Inn,0.067939158
cOddX-Inn,0.111837908
cOddX-Inn,0.031387697
cOddX-Inn,0.094213658
cOddX-Inn,-0.013387417
cOddX-Inn,0.011902451
cOddX-Inn,0.050120135
cOddX-Inn,0.050198917
cOddX-Inn,0.043960478
cOddX-Inn,0.051105692
cOddX-Inn,0.053357387
cOddX-Inn,0.052686068
cOddX-Inn,-4.49E-05
cOddX-Inn,0.081395041
cOddX-Inn,0.107811274
cOddX-Inn,0.05591711
cOddX-Inn,0.005669418
cOddX-Inn,-0.02947601
cOddX-Inn,0.041078361
cOddX-Inn,-0.009755153
cOddX-Inn,0.052295058
cOddX-Inn,0.15799204
cOddX-Inn,0.071214407
cOddX-Inn,0.064020709
cOddX-Inn,0.090378567
cOddX-Inn,-0.009545953
cOddX-Inn,0.074823066
cOddX-Inn,0.029959213
cOddX-Inn,0.00750154
cOddX-Inn,0.050010418
cOddX-Inn,0.053795108
cOddX-Inn,0.00895602
cOddX-Inn,0.027562269
cOddX-Inn,0.082850051
cOddX-Inn,0.067102567
cOddX-Inn,0.032028073
cOddX-Inn,0.080381246
cOddX-Inn,0.093156832
cOddX-Inn,-0.001401277
cOddX-Inn,0.025935033
cOddX-Inn,0.057493994
cOddX-Inn,0.0844993
cOddX-Inn,0.044424206
cOddX-Inn,0.055795306
cOddX-Inn,0.090395098
cOddX-Inn,0.068823046
cOddX-Inn,0.035822435
cOddX-Inn,0.04715019
cOddX-Inn,0.040187022
cOddX-Inn,0.048724601
cOddX-Inn,0.024746334
cOddX-Inn,0.036994317
cOddX-Inn,0.049221438
cOddX-Inn,0.055482883
cOddX-Inn,0.039028515
cOddX-Inn,0.039384538
cOddX-Inn,0.033104993
cOddX-Inn,0.029721611
cOddX-Inn,0.034670322
cOddX-Inn,0.061985514
cOddX-Inn,0.075851413
cOddX-Inn,0.05210987
cOddX-Inn,0.085920089
cOddX-Inn,0.018684488
cOddX-Inn,-0.055435502
cOddX-Inn,0.089180485
cOddX-Inn,0.044204929
cOddX-Inn,0.030864174
cOddX-Inn,0.074451834
cOddX-Inn,0.00681728
cOddX-Inn,0.050086733
cOddX-Inn,0.106428381
cOddX-Inn,0.076508632
cOddX-Inn,0.027169448
cOddX-Inn,0.121664057
cOddX-Inn,0.111053439
cOddX-Inn,0.102481924
cOddX-Inn,-0.008120386
cOddX-Inn,0.128689657
cOddX-Inn,0.080361069
cOddX-Inn,0.09057049
cOddX-Inn,0.113972465
cOddX-Inn,0.021680001
cOddX-Inn,0.022095422
cOddX-Inn,0.066073641
cOddX-Inn,0.026996271
cOddX-Inn,0.073385559
cOddX-Inn,-0.073488705
cOddX-Inn,-0.015970082
cOddX-Inn,0.098202906
cOddX-Inn,0.087721098
cOddX-Inn,0.028050583
cOddX-Inn,0.036848072
cOddX-Inn,0.089957591
cOddX-Inn,0.0573092
cOddX-Inn,0.008898108
cOddX-Inn,0.090107798
cOddX-Inn,0.027052774
cOddX-Inn,0.051370806
cOddX-Inn,0.048195597
cOddX-Inn,0.059188157
cOddX-Inn,0.018610289
cOddX-Inn,0.075671955
cOddX-Inn,0.058403527
cOddX-Inn,0.072667701
cOddX-Inn,0.006022051
cOddX-Inn,0.060015153
cOddX-Inn,0.092018647
cOddX-Inn,-0.001689439
cOddX-Inn,-0.012282901
cOddX-Inn,0.07283347
cOddX-Inn,0.072345665
cOddX-Inn,0.012441873
cOddX-Inn,0.113024319
cOddX-Inn,0.055782417
cOddX-Inn,0.145257926
cOddX-Inn,-0.016773313
cOddX-Inn,0.082385592
cOddX-Inn,0.041037413
cOddX-Inn,0.037654502
cOddX-Inn,0.061932823
cOddX-Inn,0.010787399
cOddX-Inn,0.023514934
cOddX-Inn,0.061901079
cOddX-Inn,0.128551089
cOddX-Inn,0.034439872
cOddX-Inn,0.030583345
cOddX-Inn,0.071583996
cOddX-Inn,0.057096075
cOddX-Inn,0.025234187
cOddX-Inn,0.016963706
cOddX-Inn,0.087048564
cOddX-Inn,-0.006271847
cOddX-Inn,0.132564328
cOddX-Inn,0.079642144
cOddX-Inn,0.009403137
cOddX-Inn,0.059034677
cOddX-Inn,0.103516898
cOddX-Inn,-0.033362166
cOddX-Inn,0.05831449
cOddX-Inn,0.036760379
cOddX-Inn,0.000242822
cOddX-Inn,0.052396225
cOddX-Inn,0.074872225
cOddX-Inn,0.100447646
cOddX-Inn,0.061845947
cOddX-Inn,0.115685977
cOddX-Inn,-0.062342646
cOddX-Inn,0.101871948
cOddX-Inn,0.056178903
cOddX-Inn,0.02797928
cOddX-Inn,-0.013044939
cOddX-Inn,0.034258901
cOddX-Inn,0.096871885
cOddX-Inn,0.063991054
cOddX-Inn,0.023121298
cOddX-Inn,0.017305874
cOddX-Inn,0.129122655
cOddX-Inn,0.030458121
cOddX-Inn,0.031052781
cOddX-Inn,0.104725944
cOddX-Inn,0.093414335
cOddX-Inn,0.170420571
cOddX-Inn,0.057173763
cOddX-Inn,-0.000106484
cOddX-Inn,0.028374648
cOddX-Inn,0.032634811
cOddX-Inn,-0.008469502
cOddX-Inn,0.082877703
cOddX-Inn,0.072323734
cOddX-Inn,-0.0763336
cOddX-Inn,0.118246721
cOddX-Inn,0.070180475
cOddX-Inn,0.0827499
cOddX-Inn,0.109473184
cOddX-Inn,0.033278477
cOddX-Inn,0.119891712
cOddX-Inn,0.130622549
cOddX-Inn,0.048931407
cOddX-Inn,0.060070715
cOddX-Inn,0.070005302
cOddX-Inn,0.066591024
cOddX-Inn,-0.022815919
cOddX-Inn,-0.047204215
cOddX-Inn,0.070643761
cOddX-Inn,0.03575054
cOddX-Inn,-0.012794043
cOddX-Inn,-0.04385589
cOddX-Inn,-0.003517887
cOddX-Inn,-0.016111398
cOddX-Inn,0.007203336
cOddX-Inn,-0.003667031
cOddX-Inn,-0.009291227
cOddX-Inn,0.04690433
cOddX-Inn,0.109787944
cOddX-Inn,0.129864013
cOddX-Inn,0.070486408
cOddX-Inn,0.0006169
cOddX-Inn,0.10366827
cOddX-Inn,0.042523371
cOddX-Inn,0.035391392
cOddX-Inn,-0.012428686
cOddX-Inn,0.076240778
cOddX-Inn,-0.009490601
cOddX-Inn,0.019722998
cOddX-Inn,-0.034007874
cOddX-Inn,0.048291221
cOddX-Inn,-0.054863871
cOddX-Inn,0.020119452
cOddX-Inn,-0.006504081
cOddX-Inn,0.052947651
cOddX-Inn,0.00420254
cOddX-Inn,0.014298431
cOddX-Inn,-0.032995853
cOddX-Inn,0.00089452
cOddX-Inn,-0.000276358
cOddX-Inn,0.081545115
cOddX-Inn,0.05139015
cOddX-Inn,0.043375158
cOddX-Inn,0.06829193
cOddX-Inn,0.021827546
cOddX-Inn,0.026710594
cOddX-Inn,-0.04320199
cOddX-Inn,0.069035461
cOddX-Inn,-0.009658909
cOddX-Inn,0.128418438
cOddX-Inn,0.088307499
cOddX-Inn,0.006770815
cOddX-Inn,0.01184802
cOddX-Inn,-0.002409874
cOddX-Inn,0.021668491
cOddX-Inn,0.00983254
cOddX-Inn,0.032514241
cOddX-Inn,0.052807293
cOddX-Inn,-0.020760407
cOddX-Inn,0.012173809
cOddX-Inn,0.076385683
cOddX-Inn,0.046507185
cOddX-Inn,0.045259241
cOddX-Inn,0.084591099
cOddX-Inn,-0.012457586
cOddX-Inn,0.055523328
cOddX-Inn,0.060145707
cOddX-Inn,0.009913105
cOddX-Inn,0.004288575
cOddX-Inn,0.099541485
cOddX-Inn,0.014837333
cOddX-Inn,0.00152512
cOddX-Inn,-0.003470251
cOddX-Inn,0.068421724
cOddX-Inn,0.087788989
cOddX-Inn,0.032266522
cOddX-Inn,0.038919545
cOddX-Inn,0.086844601
cOddX-Inn,0.047940798
cOddX-Inn,0.044715797
cOddX-Inn,0.036119935
cOddX-Inn,0.029034618
cOddX-Inn,-0.012321602
cOddX-Inn,0.101821428
cOddX-Inn,-0.023852953
cOddX-Inn,0.042932575
cOddX-Inn,0.084671862
cOddX-Inn,-0.009868117
cOddX-Inn,0.10564326
cOddX-Inn,0.038977942
cOddX-Inn,0.106566078
cOddX-Inn,0.003782864
cOddX-Inn,0.050359896
cOddX-Inn,-0.007358423
cOddX-Inn,-0.020964637
cOddX-Inn,-0.015892518
cOddX-Inn,0.092107165
cOddX-Inn,0.030089483
cOddX-Inn,0.063414128
cOddX-Inn,0.114277205
cOddX-Inn,0.064409778
cOddX-Inn,0.062141267
cOddX-Inn,0.071076381
cOddX-Inn,-0.011382503
cOddX-Inn,0.152660049
cOddX-Inn,0.040109667
cOddX-Inn,0.11218732
cOddX-Inn,0.013694809
cOddX-Inn,0.089821763
cOddX-Inn,0.066307408
cOddX-Inn,0.054384689
cOddX-Inn,-0.012958628
cOddX-Inn,0.08975284
cOddX-Inn,0.108096444
cOddX-Inn,0.012445416
cOddX-Inn,0.080841385
cOddX-Inn,0.034363607
cOddX-Inn,0.080760651
cOddX-Inn,0.066828412
cOddX-Inn,0.057260303
cOddX-Inn,0.12757998
cOddX-Inn,0.111658804
cOddX-Inn,0.059750471
cOddX-Inn,0.053386503
cOddX-Inn,0.039951805
cOddX-Inn,-0.024888709
cOddX-Inn,0.010451746
cOddX-Inn,0.026128275
cOddX-Inn,0.124032615
cOddX-Inn,0.053802754
cOddX-Inn,0.069995909
cOddX-Inn,0.092554373
cOddX-Inn,0.049466483
cOddX-Inn,0.133252453
cOddX-Inn,-0.038239633
cOddX-Inn,0.052017254
cOddX-Inn,-0.013717278
cOddX-Inn,0.054152497
cOddX-Inn,0.073037408
cOddX-Inn,-0.009209256
cOddX-Inn,0.078607349
cOddX-Inn,0.016031695
cOddX-Inn,0.066389573
cOddX-Inn,0.027984866
cOddX-Inn,-0.009381409
cOddX-Inn,0.05352949
cOddX-Inn,0.003948527
cOddX-Inn,0.044099161
cOddX-Inn,0.086079602
cOddX-Inn,0.163881192
cOddX-Inn,0.028587802
cOddX-Inn,0.070940723
cOddX-Inn,0.066487761
cOddX-Inn,0.060292987
cOddX-Inn,0.012711573
cOddX-Inn,0.008214853
cOddX-Inn,0.018997982
cOddX-Inn,0.185310262
cOddX-Inn,0.00516674
cOddX-Inn,0.007821291
cOddX-Inn,0.020841946
cOddX-Inn,0.042959681
cOddX-Inn,0.021323973
cOddX-Inn,-0.011799189
cOddX-Inn,0.010454377
cOddX-Inn,0.029212644
cOddX-Inn,0.052532207
cOddX-Inn,0.081069084
cOddX-Inn,0.017468346
cOddX-Inn,0.05682188
cOddX-Inn,-0.022103852
cOddX-Inn,0.070050447
cOddX-Inn,0.0514366
cOddX-Inn,0.10605022
cOddX-Inn,0.076190413
cOddX-Inn,0.083500526
cOddX-Inn,0.050055156
cOddX-Inn,0.091051088
cOddX-Inn,0.072372938
cOddX-Inn,0.037879411
cOddX-Inn,0.050859257
cOddX-Inn,0.09265506
cOddX-Inn,0.073168176
cOddX-Inn,0.04852161
cOddX-Inn,0.013206442
cOddX-Inn,0.101516995
cOddX-Inn,0.050957778
cOddX-Inn,0.033253825
cOddX-Inn,-0.000788013
cOddX-Inn,0.062427202
cOddX-Inn,0.070947288
cOddX-Inn,0.041655271
cOddX-Inn,0.066129762
cOddX-Inn,0.092833762
cOddX-Inn,0.030737871
cOddX-Inn,0.024162771
cOddX-Inn,0.050603404
cOddX-Inn,0.003261671
cOddX-Inn,0.030466295
cOddX-Inn,0.02492051
cOddX-Inn,0.034085522
cOddX-Inn,0.043080669
cOddX-Inn,-0.01141336
cOddX-Inn,0.023083382
cOddX-Inn,0.030935123
cOddX-Inn,0.002306923
cOddX-Inn,0.059371581
cOddX-Inn,0.015772698
cOddX-Inn,0.047505188
cOddX-Inn,0.062340822
cOddX-Inn,0.006723062
cOddX-Inn,-0.000674807
cOddX-Inn,0.099202071
cOddX-Inn,0.029658146
cOddX-Inn,0.04775484
cOddX-Inn,-0.036466393
cOddX-Inn,0.032354406
cOddX-Inn,0.032234204
cOddX-Inn,0.088067389
cOddX-Inn,0.076070063
cOddX-Inn,0.043537247
cOddX-Inn,-0.00931112
cOddX-Inn,0.060666443
cOddX-Inn,0.048970709
cOddX-Inn,0.040623276
cOddX-Inn,-0.013261654
cOddX-Inn,0.053064384
cOddX-Inn,0.039810774
cOddX-Inn,0.026997726
cOddX-Inn,0.005036049
cOddX-Inn,0.028165152
cOddX-Inn,0.086848605
cOddX-Inn,0.066656757
cOddX-Inn,-0.002051534
cOddX-Inn,0.000976003
cOddX-Inn,0.011816162
cOddX-Inn,0.045120673
cOddX-Inn,0.020611506
cOddX-Inn,0.120393701
cOddX-Inn,0.064201904
cOddX-Inn,0.063346021
cOddX-Inn,0.040947648
cOddX-Inn,0.022469735
cOddX-Inn,0.152435712
cOddX-Inn,0.085715429
cOddX-Inn,0.101235328
cOddX-Inn,0.010521291
cOddX-Inn,0.052374016
cOddX-Inn,0.052186776
cOddX-Inn,0.080468752
cOddX-Inn,0.17162533
cOddX-Inn,0.00501833
cOddX-Inn,0.049739804
cOddX-Inn,0.04333462
cOddX-Inn,0.076622761
cOddX-Inn,0.008621833
cOddX-Inn,0.086956911
cOddX-Inn,0.033622297
cOddX-Inn,0.04124052
cOddX-Inn,0.038468482
cOddX-Inn,0.05000668
cOddX-Inn,0.114859768
cOddX-Inn,0.060267634
cOddX-Inn,0.115858346
cOddX-Inn,0.085598966
cOddX-Inn,0.053142194
cOddX-Inn,0.046004227
cOddX-Inn,0.041138093
cOddX-Inn,0.068673092
cOddX-Inn,0.086195533
cOddX-Inn,0.032141701
cOddX-Inn,0.011702846
cOddX-Inn,0.027921656
cOddX-Inn,0.08676474
cOddX-Inn,0.084952881
cOddX-Inn,0.047534771
cOddX-Inn,0.034334011
cOddX-Inn,0.037189832
cOddX-Inn,0.084679318
cOddX-Inn,0.057897157
cOddX-Inn,0.060564875
cOddX-Inn,0.058879496
cOddX-Inn,0.039778188
cOddX-Inn,0.028682791
cOddX-Inn,0.032302347
cOddX-Inn,0.059821245
cOddX-Inn,0.005386353
cOddX-Inn,-0.011881295
cOddX-Inn,0.051734695
cOddX-Inn,-0.030708028
cOddX-Inn,0.10034265
cOddX-Inn,-0.012725824
cOddX-Inn,0.002528159
cOddX-Inn,0.10984864
cOddX-Inn,0.050571265
cOddX-Inn,-0.038280582
cOddX-Inn,0.037829847
cOddX-Inn,0.124123883
cOddX-Inn,-0.033350192
cOddX-Inn,0.011201229
cOddX-Inn,0.040091013
cOddX-Inn,0.016460064
cOddX-Inn,0.121326762
cOddX-Inn,0.031115678
cOddX-Inn,0.076659985
cOddX-Inn,0.037022342
cOddX-Inn,-0.021122924
cOddX-Inn,0.070549037
cOddX-Inn,0.015723388
cOddX-Inn,0.110384139
cOddX-Inn,-0.00368013
cOddX-Inn,0.166246192
cOddX-Inn,0.014330619
cOddX-Inn,0.025420346
cOddX-Inn,0.028846296
cOddX-Inn,0.021758762
cOddX-Inn,0.115820221
cOddX-Inn,0.006720024
cOddX-Inn,0.022245909
cOddX-Inn,0.053707657
cOddX-Inn,0.015533707
cOddX-Inn,0.079362162
cOddX-Inn,0.023541832
cOddX-Inn,0.004073802
cOddX-Inn,0.085623591
cOddX-Inn,-0.070341202
cOddX-Inn,-0.034452291
cOddX-Inn,0.08231473
cOddX-Inn,0.017004119
cOddX-Inn,0.009241926
cOddX-Inn,0.030617779
cOddX-Inn,0.052859559
cOddX-Inn,0.065821549
cOddX-Inn,0.05757403
cOddX-Inn,0.054656526
cOddX-Inn,0.058822454
cOddX-Inn,0.017462354
cOddX-Inn,0.075723884
cOddX-Inn,0.031732052
cOddX-Inn,0.034548933
cOddX-Inn,0.017967099
cOddX-Inn,0.045621697
cOddX-Inn,0.084615405
cOddX-Inn,0.063647283
cOddX-Inn,0.017415224
cOddX-Inn,0.029446369
cOddX-Inn,0.066607068
cOddX-Inn,0.090579758
cOddX-Inn,0.119440231
cOddX-Inn,0.061684163
cOddX-Inn,0.005660416
cOddX-Inn,0.079045244
cOddX-Inn,0.035049811
cOddX-Inn,-0.041492338
cOddX-Inn,0.016477443
cOddX-Inn,0.027381866
cOddX-Inn,0.015373946
cOddX-Inn,0.037020993
cOddX-Inn,0.017944114
cOddX-Inn,0.11204874
cOddX-Inn,0.002356623
cOddX-Inn,0.05766898
cOddX-Inn,0.055762165
cOddX-Inn,0.004508658
cOddX-Inn,0.103967534
cOddX-Inn,0.030358764
cOddX-Inn,0.093019045
cOddX-Inn,0.053251972
cOddX-Inn,0.111403405
cOddX-Inn,-0.027210686
cOddX-Inn,-0.005130753
cOddX-Inn,0.037597861
cOddX-Inn,-0.0180029
cOddX-Inn,0.109778555
cOddX-Inn,0.158354754
cOddX-Inn,0.05544142
cOddX-Inn,-0.007297575
cOddX-Inn,0.052051807
cOddX-Inn,-0.010514412
cOddX-Inn,0.014355706
cOddX-Inn,0.02977119
cOddX-Inn,0.052675646
cOddX-Inn,0.054950162
cOddX-Inn,0.041381084
cOddX-Inn,0.010918754
cOddX-Inn,0.040495552
cOddX-Inn,0.050488749
cOddX-Inn,-0.059920127
cOddX-Inn,0.016297217
cOddX-Inn,0.100973844
cOddX-Inn,0.004208767
cOddX-Inn,0.035350894
cOddX-Inn,0.03298916
cOddX-Inn,0.039897077
cOddX-Inn,0.078432279
cOddX-Inn,0.034961585
cOddX-Inn,-0.007585138
cOddX-Inn,0.020537139
cOddX-Inn,0.065722398
cOddX-Inn,0.006750798
cOddX-Inn,0.029433603
cOddX-Inn,0.032461255
cOddX-Inn,0.044965597
cOddX-Inn,0.04898604
cOddX-Inn,0.02159143
cOddX-Inn,-0.013110165
cOddX-Inn,0.082732158
cOddX-Inn,0.016993189
cOddX-Inn,0.082593097
cOddX-Inn,-0.045967615
cOddX-Inn,0.102923048
cOddX-Inn,0.035459405
cOddX-Inn,0.025642536
cOddX-Inn,0.090629763
cOddX-Inn,0.005871542
cOddX-Inn,-0.024437049
cOddX-Inn,0.135931817
cOddX-Inn,0.002705503
cOddX-Inn,0.008940784
cOddX-Inn,0.125272539
cOddX-Inn,0.049501681
cOddX-Inn,0.081872277
cOddX-Inn,0.037892754
cOddX-Inn,0.029160708
cOddX-Inn,-0.007553048
cOddX-Inn,0.056084703
