population,deltaProp_red
aLHmX_Inn,0.040494191
aLHmX_Inn,-0.019569151
aLHmX_Inn,0.081217328
aLHmX_Inn,-0.036237086
aLHmX_Inn,-0.051057571
aLHmX_Inn,-0.002126807
aLHmX_Inn,-0.019747858
aLHmX_Inn,0.058289489
aLHmX_Inn,0.15728421
aLHmX_Inn,0.054798227
aLHmX_Inn,0.073510887
aLHmX_Inn,0.112979374
aLHmX_Inn,0.021214614
aLHmX_Inn,0.092323612
aLHmX_Inn,-0.029861805
aLHmX_Inn,0.124076082
aLHmX_Inn,0.075244753
aLHmX_Inn,0.085833874
aLHmX_Inn,-0.037117736
aLHmX_Inn,-0.014857384
aLHmX_Inn,0.146851958
aLHmX_Inn,0.08617674
aLHmX_Inn,0.078905016
aLHmX_Inn,0.112165886
aLHmX_Inn,0.12017703
aLHmX_Inn,-0.127891213
aLHmX_Inn,-0.043792132
aLHmX_Inn,0.169914235
aLHmX_Inn,0.023930397
aLHmX_Inn,0.014667909
aLHmX_Inn,0.100314927
aLHmX_Inn,0.018273011
aLHmX_Inn,0.100595665
aLHmX_Inn,0.057815854
aLHmX_Inn,0.040379213
aLHmX_Inn,0.181944131
aLHmX_Inn,0.130855859
aLHmX_Inn,-0.084987172
aLHmX_Inn,0.06163009
aLHmX_Inn,-0.011121174
aLHmX_Inn,0.000337006
aLHmX_Inn,0.108326302
aLHmX_Inn,0.003289632
aLHmX_Inn,0.040907814
aLHmX_Inn,-0.040842006
aLHmX_Inn,-0.027741994
aLHmX_Inn,0.05517015
aLHmX_Inn,0.111764144
aLHmX_Inn,-0.006489481
aLHmX_Inn,0.011535439
aLHmX_Inn,0.130520377
aLHmX_Inn,0.110777504
aLHmX_Inn,0.100121754
aLHmX_Inn,0.126410694
aLHmX_Inn,0.049205527
aLHmX_Inn,0.147510755
aLHmX_Inn,0.019949059
aLHmX_Inn,0.075496168
aLHmX_Inn,0.10833074
aLHmX_Inn,0.035688699
aLHmX_Inn,-0.096397509
aLHmX_Inn,0.125762962
aLHmX_Inn,-0.007931038
aLHmX_Inn,0.049744279
aLHmX_Inn,0.080815645
aLHmX_Inn,0.101071653
aLHmX_Inn,0.012312002
aLHmX_Inn,-0.045389738
aLHmX_Inn,0.088289575
aLHmX_Inn,0.122019787
aLHmX_Inn,0.103518243
aLHmX_Inn,0.188410842
aLHmX_Inn,0.008536175
aLHmX_Inn,0.063394005
aLHmX_Inn,0.043508969
aLHmX_Inn,0.069891182
aLHmX_Inn,0.005309877
aLHmX_Inn,0.041338591
aLHmX_Inn,-0.029954033
aLHmX_Inn,0.036975451
aLHmX_Inn,0.156772202
aLHmX_Inn,0.035884867
aLHmX_Inn,-0.046016783
aLHmX_Inn,-0.021027557
aLHmX_Inn,0.002124688
aLHmX_Inn,0.023453429
